NLQ,PREDICTED SQL,GOLD SQL,DATABASE
List the title of all cartoons in alphabetical order.,SELECT title FROM Cartoon ORDER BY title,SELECT Title FROM Cartoon ORDER BY title,tvshow
What are the titles of the cartoons sorted alphabetically?,SELECT title FROM Cartoon ORDER BY title,SELECT Title FROM Cartoon ORDER BY title,tvshow
"List all cartoon directed by ""Ben Jones"".",SELECT * FROM Cartoon WHERE Directed_by  =  'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
What are the names of all cartoons directed by Ben Jones?,SELECT title FROM Cartoon WHERE directed_by  =  'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
"How many cartoons were written by ""Joseph Kuhr""?",SELECT count(*) FROM Cartoon WHERE Written_by  =  'Joseph Kuhr',"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
What is the number of cartoones written by Joseph Kuhr?,SELECT count(*) FROM Cartoon WHERE Written_by  =  'Joseph Kuhr',"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
list all cartoon titles and their directors ordered by their air date,"SELECT title ,  directed_by FROM cartoon ORDER BY original_air_date","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
What is the name and directors of all the cartoons that are ordered by air date?,"SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
"List the title of all cartoon directed by ""Ben Jones"" or ""Brandon Vietti"".",SELECT title FROM Cartoon WHERE Directed_by  =  'Ben Jones' OR Directed_by  =  'Brandon Vietti',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,SELECT title FROM Cartoon WHERE Directed_by  =  'Ben Jones' OR Directed_by  =  'Brandon Vietti',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
Which country has the most of TV Channels? List the country and number of TV Channels it has.,"SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
What is the country with the most number of TV Channels and how many does it have?,"SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
List the number of different series names and contents in the TV Channel table.,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
How many different series and contents are listed in the TV Channel table?,"SELECT count(DISTINCT series_name) ,  count(DISTINCT Content) FROM TV_Channel","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
"What is the content of TV Channel with serial name ""Sky Radio""?",SELECT content FROM TV_Channel WHERE series_name  =  'Sky Radio',"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What is the content of the series Sky Radio?,SELECT content FROM TV_Channel WHERE series_name  =  'Sky Radio',"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
"What is the Package Option of TV Channel with serial name ""Sky Radio""?",SELECT Package_Option FROM TV_Channel WHERE series_name  =  'Sky Radio',"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What are the Package Options of the TV Channels whose series names are Sky Radio?,SELECT Package_Option FROM TV_Channel WHERE series_name  =  'Sky Radio',"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
How many TV Channel using language English?,SELECT count(*) FROM TV_Channel WHERE Language  =  'English',"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
How many TV Channels use the English language?,SELECT count(*) FROM TV_Channel WHERE Language  =  'English',"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT Language ,  count(*) FROM TV_Channel GROUP BY Language ORDER BY count(*) ASC LIMIT 1","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
What are the languages used by the least number of TV Channels and how many channels use it?,"SELECT Language ,  count(*) FROM TV_Channel GROUP BY Language ORDER BY count(*) LIMIT 1","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
List each language and the number of TV Channels using it.,"SELECT Language ,  count(*) FROM TV_Channel GROUP BY Language","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"For each language, list the number of TV Channels that use it.","SELECT Language ,  count(*) FROM TV_Channel GROUP BY Language","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.",SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.id  =  T2.id WHERE T1.Title  =  'The Rise of the Blue Beetle!',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?",SELECT series_name FROM TV_Channel WHERE id IN (SELECT id FROM Cartoon WHERE Title  =  'The Rise of the Blue Beetle'),"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".",SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.id  =  T2.id WHERE T2.series_name  =  'Sky Radio',"SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?",SELECT title FROM Cartoon WHERE id IN (SELECT id FROM TV_Channel WHERE series_name  =  'Sky Radio'),"SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
List the Episode of all TV series sorted by rating.,SELECT Episode FROM TV_series ORDER BY Rating,SELECT Episode FROM TV_series ORDER BY rating,tvshow
What are all of the episodes ordered by ratings?,SELECT Episode FROM TV_series ORDER BY Rating,SELECT Episode FROM TV_series ORDER BY rating,tvshow
List top 3 highest Rating  TV series. List the TV series's Episode and Rating.,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What is minimum and maximum share of TV series?,"SELECT min(share) ,  max(share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
What is the maximum and minimum share for the TV series?,"SELECT max(share) ,  min(share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
"What is the air date of TV series with Episode ""A Love of a Lifetime""?",SELECT Air_Date FROM TV_series WHERE Episode  =  'A Love of a Lifetime',"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"When did the episode ""A Love of a Lifetime"" air?",SELECT Air_Date FROM TV_series WHERE Episode  =  'A Love of a Lifetime',"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?",SELECT Weekly_Rank FROM TV_series WHERE Episode  =  'A Love of a Lifetime',"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the weekly rank for the episode ""A Love of a Lifetime""?",SELECT Weekly_Rank FROM TV_series WHERE Episode  =  'A Love of a Lifetime',"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.",SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.id  =  T2.id WHERE T1.Episode  =  'A Love of a Lifetime',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"What is the name of the series that has the episode ""A Love of a Lifetime""?",SELECT series_name FROM TV_series WHERE episode  =  'A Love of a Lifetime',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".",SELECT Episode FROM TV_series WHERE Channel IN (SELECT id FROM TV_Channel WHERE series_name  =  'Sky Radio'),"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the episode for the TV series named ""Sky Radio""?",SELECT episode FROM TV_series WHERE series_name  =  'Sky Radio',"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
Find the number of cartoons directed by each of the listed directors.,"SELECT Directed_by ,  count(*) FROM Cartoon GROUP BY Directed_by","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
How many cartoons did each director create?,"SELECT Directed_by ,  count(*) FROM Cartoon GROUP BY Directed_by","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
Find the production code and channel of the most recently aired cartoon .,"SELECT Production_code ,  Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
What is the produdction code and channel of the most recent cartoon ?,"SELECT Production_code ,  Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
Find the package choice and series name of the TV channel that has high definition TV.,"SELECT Package_Option ,  series_name FROM TV_Channel WHERE Hight_definition_TV  =  'Yes'","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT T2.Package_Option ,  T2.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id  =  T2.id WHERE T1.Hight_definition_TV  =  'Yes'","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT DISTINCT Country FROM TV_Channel WHERE id IN (SELECT id FROM Cartoon WHERE Written_by  =  'Todd Casey'),SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.id  =  T2.id WHERE T1.Written_by  =  'Todd Casey',SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (SELECT id FROM Cartoon WHERE Written_by  =  'Todd Casey'),SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that are not playing cartoons written by Todd Casey?,SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (SELECT id FROM Cartoon WHERE Written_by  =  'Todd Casey'),SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT series_name ,  Country FROM TV_Channel WHERE id IN (SELECT id FROM Cartoon WHERE Directed_by  =  'Ben Jones' OR Directed_by  =  'Michael Chang')","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT series_name ,  Country FROM TV_Channel WHERE id IN (SELECT id FROM Cartoon WHERE Directed_by  =  'Ben Jones' OR Directed_by  =  'Michael Chang')","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR ,  Country FROM TV_Channel WHERE Language  !=  'English'","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR ,  Country FROM TV_Channel WHERE Language  !=  'English'","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM TV_Channel WHERE Country IN (SELECT Country FROM TV_Channel GROUP BY Country HAVING count(*)  >  2),SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM TV_Channel WHERE id IN (SELECT id FROM TV_Channel GROUP BY id HAVING count(*)  >  2),SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT id FROM TV_Channel WHERE id NOT IN (SELECT id FROM Cartoon WHERE Directed_by  =  'Ben Jones'),SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT id FROM TV_Channel WHERE id NOT IN (SELECT id FROM Cartoon WHERE Directed_by  =  'Ben Jones'),SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT id FROM Cartoon WHERE directed_by  =  'Ben Jones'),SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM tv_channel WHERE id NOT IN (SELECT T1.id FROM tv_channel AS T1 JOIN cartoon AS T2 ON T1.id  =  T2.id WHERE T2.directed_by  =  'Ben Jones'),SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
How many poker players are there?,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player,poker_player
Count the number of poker players.,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player,poker_player
List the earnings of poker players in descending order.,SELECT earnings FROM poker_player ORDER BY earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What is the average earnings of poker players?,SELECT avg(earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player,poker_player
Return the average earnings across all poker players.,SELECT avg(earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player,poker_player
What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player WHERE Earnings  =  (SELECT max(Earnings) FROM poker_player),SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player WHERE Earnings  =  (SELECT max(Earnings) FROM poker_player),SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(final_table_made) FROM poker_player WHERE earnings  <  200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(final_table_made) FROM poker_player WHERE earnings  <  200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
What are the names of poker players?,SELECT name FROM people WHERE people_id IN (SELECT people_id FROM poker_player),SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
Return the names of all the poker players.,SELECT Name FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player),SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
What are the names of poker players whose earnings is higher than 300000?,SELECT name FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player WHERE Earnings  >  300000),SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
Give the names of poker players who have earnings above 300000.,SELECT name FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player WHERE Earnings  >  300000),SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
List the names of poker players ordered by the final tables made in ascending order.,SELECT name FROM people AS T1 JOIN poker_player AS T2 ON T1.people_id  =  T2.people_id ORDER BY final_table_made,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT name FROM people AS T1 JOIN poker_player AS T2 ON T1.people_id  =  T2.people_id ORDER BY final_table_made,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
What is the birth date of the poker player with the lowest earnings?,SELECT Birth_Date FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player WHERE Earnings  =  (SELECT min(Earnings) FROM poker_player)),SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
Return the birth date of the poker player with the lowest earnings.,SELECT Birth_Date FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player WHERE Earnings  =  (SELECT min(Earnings) FROM poker_player)),SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
What is the money rank of the tallest poker player?,SELECT Money_Rank FROM poker_player WHERE People_ID IN (SELECT People_ID FROM people WHERE Height  =  (SELECT max(Height) FROM people)),SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
Return the money rank of the poker player with the greatest height.,SELECT Money_Rank FROM poker_player WHERE People_ID  =  (SELECT People_ID FROM people WHERE Height  =  (SELECT max(Height) FROM people)),SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
What is the average earnings of poker players with height higher than 200?,SELECT avg(earnings) FROM poker_player WHERE people_id IN (SELECT people_id FROM people WHERE height  >  200),SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
Give average earnings of poker players who are taller than 200.,SELECT avg(earnings) FROM poker_player WHERE people_id IN (SELECT people_id FROM people WHERE height  >  200),SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
What are the names of poker players in descending order of earnings?,SELECT name FROM people AS T1 JOIN poker_player AS T2 ON T1.people_id  =  T2.people_id ORDER BY earnings DESC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
Return the names of poker players sorted by their earnings descending.,SELECT name FROM people AS T1 JOIN poker_player AS T2 ON T1.people_id  =  T2.people_id ORDER BY earnings DESC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  count(*) FROM people GROUP BY Nationality","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
How many people are there of each nationality?,"SELECT Nationality ,  count(*) FROM people GROUP BY Nationality","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY count(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
Give the nationality that is most common across all people.,SELECT nationality FROM people GROUP BY nationality ORDER BY count(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
What are the nationalities that are shared by at least two people?,SELECT nationality FROM people GROUP BY nationality HAVING count(*)  >  1,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
Return the nationalities for which there are two or more people.,SELECT nationality FROM people GROUP BY nationality HAVING count(*)  >  1,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
List the names and birth dates of people in ascending alphabetical order of name.,"SELECT name ,  birth_date FROM people ORDER BY name","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT name ,  birth_date FROM people ORDER BY name","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"Show names of people whose nationality is not ""Russia"".",SELECT name FROM people WHERE nationality  <>  'Russia',"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
What are the names of people who are not from Russia?,SELECT name FROM people WHERE nationality  <>  'Russia',"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
List the names of people that are not poker players.,SELECT name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
What are the names of people who do not play poker?,SELECT name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
How many distinct nationalities are there?,SELECT count(DISTINCT Nationality) FROM people,SELECT count(DISTINCT Nationality) FROM people,poker_player
Count the number of different nationalities.,SELECT count(DISTINCT Nationality) FROM people,SELECT count(DISTINCT Nationality) FROM people,poker_player
How many states are there?,SELECT count(*) FROM AREA_CODE_STATE,SELECT count(*) FROM area_code_state,voter_1
"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM CONTESTANTS ORDER BY contestant_name DESC","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC",voter_1
"List the vote ids, phone numbers and states of all votes.","SELECT vote_id ,  phone_number ,  state FROM votes","SELECT vote_id ,  phone_number ,  state FROM votes",voter_1
What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM AREA_CODE_STATE","SELECT max(area_code) ,  min(area_code) FROM area_code_state",voter_1
What is last date created of votes from the state 'CA'?,SELECT max(created) FROM votes WHERE state  =  'CA',SELECT max(created) FROM votes WHERE state  =  'CA',voter_1
What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM CONTESTANTS WHERE contestant_name NOT IN ('Jessie Alloway'),SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',voter_1
What are the distinct states and create time of all votes?,"SELECT DISTINCT state ,  created FROM votes","SELECT DISTINCT state ,  created FROM votes",voter_1
What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT contestant_number ,  contestant_name FROM CONTESTANTS WHERE contestant_number IN (SELECT contestant_number FROM VOTES GROUP BY contestant_number HAVING count(*)  >  1)","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",voter_1
"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT contestant_number ,  contestant_name FROM CONTESTANTS WHERE contestant_number IN (SELECT contestant_number FROM VOTES GROUP BY contestant_number ORDER BY count(*) ASC LIMIT 1)","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1",voter_1
What are the number of votes from state 'NY' or 'CA'?,SELECT count(*) FROM VOTES WHERE state  =  'NY' OR state  =  'CA',SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',voter_1
How many contestants did not get voted?,SELECT count(*) FROM CONTESTANTS WHERE contestant_number NOT IN (SELECT contestant_number FROM VOTES),SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),voter_1
What is the area code in which the most voters voted?,SELECT area_code FROM AREA_CODE_STATE WHERE area_code IN (SELECT area_code FROM VOTES GROUP BY area_code ORDER BY count(*) DESC LIMIT 1),SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,voter_1
"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT created ,  state ,  phone_number FROM votes WHERE contestant_number IN (SELECT contestant_number FROM contestants WHERE contestant_name  =  'Tabatha Gehling')","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'",voter_1
