NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Show the date and id of the transcript with at least 2 course results.,"SELECT t.transcript_date, t.transcript_id FROM Transcripts t JOIN Transcript_Contents tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2;","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2",student_transcripts_tracking
What is the date and id of the transcript with at least 2 courses listed?,"SELECT t.transcript_id, t.transcript_date FROM Transcripts t JOIN Transcript_Contents tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2;","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2",student_transcripts_tracking
What is the phone number of the man with the first name Timmothy and the last name Ward?,SELECT cell_mobile_number FROM Students WHERE first_name = 'Timmothy' AND last_name = 'Ward';,SELECT cell_mobile_number FROM Students WHERE first_name  =  'Timmothy' AND last_name  =  'Ward',student_transcripts_tracking
What is the mobile phone number of the student named Timmothy Ward ?,SELECT cell_mobile_number FROM Students WHERE first_name = 'Timmothy' AND last_name = 'Ward';,select cell_mobile_number from students where first_name  =  'timmothy' and last_name  =  'ward',student_transcripts_tracking
"Who is the first student to register? List the first name, middle name and last name.","SELECT first_name, middle_name, last_name FROM Students ORDER BY date_first_registered LIMIT 1;","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1",student_transcripts_tracking
"What is the first, middle, and last name of the first student to register?","SELECT first_name, middle_name, last_name FROM Students ORDER BY date_first_registered LIMIT 1;","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1",student_transcripts_tracking
"Who is the earliest graduate of the school? List the first name, middle name and last name.","SELECT s.first_name, s.middle_name, s.last_name FROM Students s JOIN Student_Enrolment se ON s.student_id = se.student_id JOIN Semesters sm ON se.semester_id = sm.semester_id WHERE s.date_left IS NOT NULL ORDER BY sm.semester_name ASC LIMIT 1;","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1",student_transcripts_tracking
"What is the first, middle, and last name of the earliest school graduate?","SELECT first_name, middle_name, last_name FROM Students WHERE date_left = (     SELECT MIN(date_left)     FROM Students     WHERE date_left IS NOT NULL )","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1",student_transcripts_tracking
Whose permanent address is different from his or her current address? List his or her first name.,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id;,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,student_transcripts_tracking
What is the first name of the student whose permanent address is different from his or her current one?,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id LIMIT 1;,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,student_transcripts_tracking
Which address holds the most number of students currently? List the address id and all lines.,"SELECT   current_address_id,   line_1,   line_2,   line_3 FROM   Addresses WHERE   current_address_id IN (     SELECT       current_address_id     FROM       Students     GROUP BY       current_address_id     ORDER BY       COUNT(student_id) DESC     LIMIT 1   );","SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
"What is the id, line 1, and line 2 of the address with the most students?","SELECT a.address_id, a.line_1, a.line_2 FROM Addresses a JOIN Students s ON a.address_id = s.current_address_id GROUP BY a.address_id ORDER BY COUNT(s.student_id) DESC LIMIT 1;","SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
"On average, when were the transcripts printed?",SELECT AVG(transcript_date) as average_transcript_date FROM Transcripts;,SELECT avg(transcript_date) FROM Transcripts,student_transcripts_tracking
What is the average transcript date?,"SELECT AVG(strftime('%s', transcript_date)) AS average_transcript_date FROM Transcripts;",SELECT avg(transcript_date) FROM Transcripts,student_transcripts_tracking
When is the first transcript released? List the date and details.,"SELECT transcript_date, other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1;","SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",student_transcripts_tracking
"What is the earliest date of a transcript release, and what details can you tell me?","SELECT MIN(transcript_date) AS earliest_date, other_details FROM Transcripts ORDER BY transcript_date LIMIT 1;","SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",student_transcripts_tracking
How many transcripts are released?,SELECT COUNT(*) as total_transcripts FROM Transcripts;,SELECT count(*) FROM Transcripts,student_transcripts_tracking
How many transcripts are listed?,SELECT COUNT(*)  FROM Transcripts;,SELECT count(*) FROM Transcripts,student_transcripts_tracking
What is the last transcript release date?,SELECT MAX(transcript_date) as last_transcript_release_date FROM Transcripts;,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,student_transcripts_tracking
When was the last transcript released?,SELECT MAX(transcript_date) as last_transcript_date FROM Transcripts;,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,student_transcripts_tracking
How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,"SELECT COUNT(student_course_id) AS times_enrolled, student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY times_enrolled DESC LIMIT 1;","SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,"SELECT MAX(course_count) AS max_course_count, course_id FROM (     SELECT         course_id,         COUNT(*) AS course_count     FROM         Student_Enrolment_Courses     JOIN         Transcript_Contents ON Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id     GROUP BY         course_id ) AS course_counts;","SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
"Show the date of the transcript which shows the least number of results, also list the id.","SELECT transcript_id, transcript_date FROM Transcripts WHERE transcript_id IN (   SELECT     transcript_id   FROM     Transcript_Contents   GROUP BY     transcript_id   HAVING     COUNT(student_course_id) = (       SELECT         MIN(course_count)       FROM (         SELECT           COUNT(student_course_id) AS course_count         FROM           Transcript_Contents         GROUP BY           transcript_id       )     ) ) LIMIT 1;","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",student_transcripts_tracking
What is the date and id of the transcript with the least number of results?,"SELECT transcript_id, transcript_date, COUNT(student_course_id) AS num_results FROM Transcripts JOIN Transcript_Contents ON Transcripts.transcript_id = Transcript_Contents.transcript_id GROUP BY Transcripts.transcript_id ORDER BY num_results ASC LIMIT 1;","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",student_transcripts_tracking
Find the semester when both Master students and Bachelor students got enrolled in.,"SELECT Semesters.semester_id, Semesters.semester_name, Semesters.semester_description FROM Student_Enrolment INNER JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id INNER JOIN Semesters ON Student_Enrolment.semester_id = Semesters.semester_id WHERE Degree_Programs.degree_summary_name IN ('Master', 'Bachelor') GROUP BY Semesters.semester_id HAVING COUNT(DISTINCT Degree_Programs.degree_summary_name) = 2;",SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',student_transcripts_tracking
What is the id of the semester that had both Masters and Bachelors students enrolled?,"SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (     SELECT     degree_program_id     FROM     Degree_Programs     WHERE     degree_summary_name IN ('Masters', 'Bachelors') ) GROUP BY semester_id HAVING COUNT(DISTINCT degree_program_id) = 2;",SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',student_transcripts_tracking
How many different addresses do the students currently live?,SELECT COUNT(DISTINCT current_address_id) FROM Students;,SELECT count(DISTINCT current_address_id) FROM Students,student_transcripts_tracking
What are the different addresses that have students living there?,SELECT Addresses.* FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id GROUP BY Addresses.address_id;,SELECT count(DISTINCT current_address_id) FROM Students,student_transcripts_tracking
List all the student details in reversed lexicographical order.,"SELECT * FROM Students ORDER BY first_name DESC, middle_name DESC, last_name DESC;",SELECT other_student_details FROM Students ORDER BY other_student_details DESC,student_transcripts_tracking
What other details can you tell me about students in reverse alphabetical order?,"SELECT other_student_details FROM Students ORDER BY last_name DESC, first_name DESC, middle_name DESC;",SELECT other_student_details FROM Students ORDER BY other_student_details DESC,student_transcripts_tracking
Describe the section h.,"SELECT section_id, course_id, section_name, section_description, other_details FROM Sections WHERE section_name = 'h';",SELECT section_description FROM Sections WHERE section_name  =  'h',student_transcripts_tracking
What is the description for the section named h?,SELECT section_description FROM Sections WHERE section_name = 'h';,SELECT section_description FROM Sections WHERE section_name  =  'h',student_transcripts_tracking
Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,SELECT first_name FROM Students JOIN Addresses ON Students.permanent_address_id = Addresses.address_id WHERE country = 'Haiti' OR cell_mobile_number = '09700166582';,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',student_transcripts_tracking
What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,SELECT first_name FROM Students JOIN Addresses ON Students.permanent_address_id = Addresses.address_id WHERE Addresses.country = 'Haiti' OR Students.cell_mobile_number = '09700166582';,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',student_transcripts_tracking
List the title of all cartoons in alphabetical order.,SELECT Title FROM Cartoon ORDER BY Title ASC;,SELECT Title FROM Cartoon ORDER BY title,tvshow
What are the titles of the cartoons sorted alphabetically?,SELECT Title FROM Cartoon ORDER BY Title ASC;,SELECT Title FROM Cartoon ORDER BY title,tvshow
"List all cartoon directed by ""Ben Jones"".","SELECT * FROM     Cartoon WHERE     Directed_by = ""Ben Jones"";","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
What are the names of all cartoons directed by Ben Jones?,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
"How many cartoons were written by ""Joseph Kuhr""?","SELECT COUNT(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";","SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
What is the number of cartoones written by Joseph Kuhr?,"SELECT COUNT(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";","SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
list all cartoon titles and their directors ordered by their air date,"SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date;","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
What is the name and directors of all the cartoons that are ordered by air date?,"SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date;","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
"List the title of all cartoon directed by ""Ben Jones"" or ""Brandon Vietti"".","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,SELECT Title FROM Cartoon WHERE Directed_by = 'Ben Jones' OR Directed_by = 'Brandon Vietti';,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
Which country has the most of TV Channels? List the country and number of TV Channels it has.,"SELECT Country, COUNT(*) as num_channels FROM TV_Channel GROUP BY Country ORDER BY num_channels DESC LIMIT 1;","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
What is the country with the most number of TV Channels and how many does it have?,"SELECT Country, COUNT(*) as num_channels FROM TV_Channel GROUP BY Country ORDER BY num_channels DESC LIMIT 1;","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
List the number of different series names and contents in the TV Channel table.,"SELECT COUNT(DISTINCT series_name) AS number_of_series_names, COUNT(DISTINCT Content) AS number_of_contents FROM TV_Channel;","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
How many different series and contents are listed in the TV Channel table?,"SELECT COUNT(DISTINCT series_name) AS num_series, COUNT(DISTINCT Content) AS num_contents FROM TV_Channel;","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
"What is the content of TV Channel with serial name ""Sky Radio""?","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What is the content of the series Sky Radio?,"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
"What is the Package Option of TV Channel with serial name ""Sky Radio""?","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What are the Package Options of the TV Channels whose series names are Sky Radio?,"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
How many TV Channel using language English?,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English';,"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
How many TV Channels use the English language?,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English';,"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT Language, COUNT(*) as num_channels FROM TV_Channel GROUP BY Language ORDER BY num_channels ASC LIMIT 1;","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
What are the languages used by the least number of TV Channels and how many channels use it?,"SELECT Language, COUNT(id) as num_channels FROM TV_Channel GROUP BY Language HAVING num_channels = (     SELECT MIN(num_channels)     FROM (         SELECT COUNT(id) as num_channels         FROM TV_Channel         GROUP BY Language     ) )","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
List each language and the number of TV Channels using it.,"SELECT Language, COUNT(id) as num_channels FROM TV_Channel GROUP BY Language;","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"For each language, list the number of TV Channels that use it.","SELECT Language, COUNT(*) as num_channels FROM TV_Channel GROUP BY Language;","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.","SELECT TV_Channel.series_name FROM Cartoon JOIN TV_Channel ON Cartoon.Channel = TV_Channel.id WHERE Cartoon.Title = ""The Rise of the Blue Beetle!"";","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?","SELECT series_name FROM Cartoon JOIN TV_Channel ON Cartoon.Channel = TV_Channel.id WHERE Cartoon.Title = ""The Rise of the Blue Beetle"";","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".","SELECT Title FROM Cartoon JOIN TV_series ON Cartoon.Channel = TV_series.id JOIN TV_Channel ON TV_series.Channel = TV_Channel.id WHERE TV_Channel.series_name = ""Sky Radio"";","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?","SELECT Title FROM Cartoon JOIN TV_Channel ON Cartoon.Channel = TV_Channel.id JOIN TV_series ON TV_Channel.id = TV_series.Channel WHERE TV_Channel.series_name = ""Sky Radio"";","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
List the Episode of all TV series sorted by rating.,SELECT Episode FROM TV_series ORDER BY Rating;,SELECT Episode FROM TV_series ORDER BY rating,tvshow
What are all of the episodes ordered by ratings?,SELECT *  FROM     TV_series ORDER BY     Rating DESC;,SELECT Episode FROM TV_series ORDER BY rating,tvshow
List top 3 highest Rating  TV series. List the TV series's Episode and Rating.,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What is minimum and maximum share of TV series?,"SELECT MIN(Share), MAX(Share) FROM TV_series;","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
What is the maximum and minimum share for the TV series?,"SELECT MAX(Share) AS Maximum_Share, MIN(Share) AS Minimum_Share FROM TV_series;","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
"What is the air date of TV series with Episode ""A Love of a Lifetime""?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"When did the episode ""A Love of a Lifetime"" air?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the weekly rank for the episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT TV_Channel.series_name FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel WHERE TV_series.Episode = ""A Love of a Lifetime"";","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"What is the name of the series that has the episode ""A Love of a Lifetime""?","SELECT series_name FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".","SELECT Episode FROM TV_series JOIN TV_Channel ON TV_series.Channel = TV_Channel.id WHERE TV_Channel.series_name = ""Sky Radio"";","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the episode for the TV series named ""Sky Radio""?","SELECT Episode FROM TV_series JOIN TV_Channel ON TV_series.Channel = TV_Channel.id WHERE TV_Channel.series_name = ""Sky Radio"";","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
Find the number of cartoons directed by each of the listed directors.,"SELECT Directed_by, COUNT(*) as Number_of_Cartoons FROM Cartoon GROUP BY Directed_by;","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
How many cartoons did each director create?,"SELECT Directed_by, COUNT(*) as number_of_cartoons FROM Cartoon GROUP BY Directed_by;","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
Find the production code and channel of the most recently aired cartoon .,"SELECT Production_code, Channel FROM     Cartoon WHERE     Original_air_date = (SELECT MAX(Original_air_date) FROM Cartoon);","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
What is the produdction code and channel of the most recent cartoon ?,"SELECT Production_code, Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1;","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
Find the package choice and series name of the TV channel that has high definition TV.,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes';","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 1;","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
which countries' tv channels are playing some cartoon written by Todd Casey?,"SELECT DISTINCT Country FROM     TV_Channel JOIN     TV_series ON TV_Channel.id = TV_series.Channel JOIN     Cartoon ON TV_series.id = Cartoon.Channel WHERE     Cartoon.Written_by = ""Todd Casey"";",SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that have cartoons on TV that were written by Todd Casey?,"SELECT DISTINCT Country FROM     Cartoon JOIN     TV_Channel ON Cartoon.Channel = TV_Channel.id WHERE     Written_by = ""Todd Casey"";",SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
which countries' tv channels are not playing any cartoon written by Todd Casey?,"SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (     SELECT Channel     FROM Cartoon     WHERE Written_by = ""Todd Casey"" )",SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that are not playing cartoons written by Todd Casey?,"SELECT DISTINCT Country FROM     TV_Channel WHERE     id NOT IN (         SELECT             Channel         FROM             Cartoon         WHERE             Written_by = ""Todd Casey""     );",SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT TV_Channel.series_name, TV_Channel.Country FROM     Cartoon JOIN     TV_Channel ON Cartoon.Channel = TV_Channel.id JOIN     TV_series ON TV_Channel.id = TV_series.Channel WHERE     Cartoon.Directed_by IN ('Ben Jones', 'Michael Chang');","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel JOIN Cartoon ON TV_series.id = Cartoon.Channel WHERE Cartoon.Directed_by = ""Ben Jones"" OR Cartoon.Directed_by = ""Michael Chang"";","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR, Country FROM TV_Channel WHERE Language != 'English';","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR, Country FROM TV_Channel WHERE Language != 'English';","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM TV_Channel GROUP BY Country HAVING COUNT(id) > 2;,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM TV_Channel GROUP BY id HAVING COUNT(*) > 2;,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT TV_Channel.id FROM TV_Channel LEFT JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by != 'Ben Jones' OR Cartoon.Directed_by IS NULL;,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT TV_Channel.id FROM TV_Channel LEFT JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by != 'Ben Jones' OR Cartoon.Directed_by IS NULL GROUP BY TV_Channel.id;,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT Package_Option FROM TV_Channel WHERE id NOT IN (     SELECT     Channel     FROM     Cartoon     WHERE     Directed_by = 'Ben Jones' ),SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
