NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What is the average transcript date?,SELECT AVG(transcript_date) FROM Transcripts,SELECT avg(transcript_date) FROM Transcripts,student_transcripts_tracking
When is the first transcript released? List the date and details.,"SELECT transcript_date, other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",student_transcripts_tracking
"What is the earliest date of a transcript release, and what details can you tell me?","SELECT transcript_date, other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",student_transcripts_tracking
How many transcripts are released?,SELECT COUNT(*) FROM Transcripts,SELECT count(*) FROM Transcripts,student_transcripts_tracking
How many transcripts are listed?,SELECT COUNT(*) FROM Transcripts,SELECT count(*) FROM Transcripts,student_transcripts_tracking
What is the last transcript release date?,SELECT max(transcript_date) FROM Transcripts,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,student_transcripts_tracking
When was the last transcript released?,SELECT max(transcript_date) FROM Transcripts,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,student_transcripts_tracking
How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,"SELECT COUNT(*) AS count, student_course_id FROM transcript_contents GROUP BY student_course_id ORDER BY count DESC LIMIT 1","SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,"SELECT student_course_id, COUNT(*) as count FROM transcript_contents GROUP BY student_course_id ORDER BY count DESC LIMIT 1","SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1",student_transcripts_tracking
"Show the date of the transcript which shows the least number of results, also list the id.","SELECT transcript_date, transcript_id FROM Transcripts WHERE transcript_id IN (SELECT transcript_id FROM Transcript_Contents GROUP BY transcript_id ORDER BY count(*) ASC LIMIT 1)","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",student_transcripts_tracking
What is the date and id of the transcript with the least number of results?,"SELECT transcript_date, transcript_id FROM Transcripts WHERE transcript_id IN (SELECT transcript_id FROM Transcript_Contents GROUP BY transcript_id ORDER BY count(*) ASC LIMIT 1)","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",student_transcripts_tracking
Find the semester when both Master students and Bachelor students got enrolled in.,SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name LIKE '%Master%' OR degree_summary_name LIKE '%Bachelor%') GROUP BY semester_id HAVING count(DISTINCT degree_program_id) >= 2,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',student_transcripts_tracking
What is the id of the semester that had both Masters and Bachelors students enrolled?,"SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name IN ('Masters', 'Bachelors')) GROUP BY semester_id HAVING count(DISTINCT degree_program_id) = 2",SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',student_transcripts_tracking
How many different addresses do the students currently live?,SELECT COUNT(DISTINCT current_address_id) FROM Students,SELECT count(DISTINCT current_address_id) FROM Students,student_transcripts_tracking
What are the different addresses that have students living there?,"SELECT DISTINCT line_1, line_2, line_3, city, zip_postcode, state_province_county, country FROM Addresses WHERE address_id IN (SELECT current_address_id FROM Students) OR address_id IN (SELECT permanent_address_id FROM Students)",SELECT count(DISTINCT current_address_id) FROM Students,student_transcripts_tracking
List all the student details in reversed lexicographical order.,SELECT * FROM student ORDER BY name DESC,SELECT other_student_details FROM Students ORDER BY other_student_details DESC,student_transcripts_tracking
What other details can you tell me about students in reverse alphabetical order?,"SELECT first_name, middle_name, last_name, cell_mobile_number, email_address, ssn, date_first_registered, date_left, other_student_details FROM Students ORDER BY last_name DESC, first_name DESC, middle_name DESC",SELECT other_student_details FROM Students ORDER BY other_student_details DESC,student_transcripts_tracking
Describe the section h.,SELECT * FROM Sections WHERE section_name = 'h',SELECT section_description FROM Sections WHERE section_name  =  'h',student_transcripts_tracking
What is the description for the section named h?,SELECT section_description FROM Sections WHERE section_name = 'h',SELECT section_description FROM Sections WHERE section_name  =  'h',student_transcripts_tracking
Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,SELECT first_name FROM Students WHERE permanent_address_id IN (SELECT address_id FROM Addresses WHERE country = 'Haiti') OR cell_mobile_number = '09700166582',select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',student_transcripts_tracking
What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,SELECT first_name FROM Students WHERE permanent_address_id IN (SELECT address_id FROM Addresses WHERE country = 'Haiti') OR cell_mobile_number = '09700166582',select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',student_transcripts_tracking
List the title of all cartoons in alphabetical order.,SELECT title FROM Cartoon ORDER BY title ASC,SELECT Title FROM Cartoon ORDER BY title,tvshow
What are the titles of the cartoons sorted alphabetically?,SELECT title FROM Cartoon ORDER BY title ASC,SELECT Title FROM Cartoon ORDER BY title,tvshow
"List all cartoon directed by ""Ben Jones"".",SELECT * FROM Cartoon WHERE Directed_by = 'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
What are the names of all cartoons directed by Ben Jones?,SELECT Title FROM Cartoon WHERE Directed_by = 'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tvshow
"How many cartoons were written by ""Joseph Kuhr""?",SELECT COUNT(*) FROM Cartoon WHERE Written_by = 'Joseph Kuhr',"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
What is the number of cartoones written by Joseph Kuhr?,SELECT count(*) FROM Cartoon WHERE Written_by = 'Joseph Kuhr',"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",tvshow
list all cartoon titles and their directors ordered by their air date,"SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
What is the name and directors of all the cartoons that are ordered by air date?,"SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date","SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date",tvshow
"List the title of all cartoon directed by ""Ben Jones"" or ""Brandon Vietti"".",SELECT title FROM Cartoon WHERE Directed_by = 'Ben Jones' OR Directed_by = 'Brandon Vietti',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,SELECT title FROM Cartoon WHERE Directed_by = 'Ben Jones' OR Directed_by = 'Brandon Vietti',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";",tvshow
Which country has the most of TV Channels? List the country and number of TV Channels it has.,"SELECT Country, COUNT(*) FROM TV_Channel GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
What is the country with the most number of TV Channels and how many does it have?,"SELECT country, COUNT(*) FROM TV_Channel GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1","SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;",tvshow
List the number of different series names and contents in the TV Channel table.,"SELECT COUNT(DISTINCT series_name) ,  COUNT(DISTINCT Content) FROM TV_Channel","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
How many different series and contents are listed in the TV Channel table?,"SELECT COUNT(DISTINCT series_name) ,  COUNT(DISTINCT content) FROM TV_Channel","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow
"What is the content of TV Channel with serial name ""Sky Radio""?",SELECT content FROM TV_Channel WHERE series_name = 'Sky Radio',"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What is the content of the series Sky Radio?,SELECT content FROM TV_Channel WHERE series_name = 'Sky Radio',"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
"What is the Package Option of TV Channel with serial name ""Sky Radio""?",SELECT Package_Option FROM TV_Channel WHERE series_name = 'Sky Radio',"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
What are the Package Options of the TV Channels whose series names are Sky Radio?,SELECT Package_Option FROM TV_Channel WHERE series_name = 'Sky Radio',"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",tvshow
How many TV Channel using language English?,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English',"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
How many TV Channels use the English language?,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English',"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",tvshow
List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT language, COUNT(*) FROM TV_Channel GROUP BY language ORDER BY COUNT(*) ASC LIMIT 1","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
What are the languages used by the least number of TV Channels and how many channels use it?,"SELECT language, COUNT(*) FROM TV_Channel GROUP BY language ORDER BY COUNT(*) ASC LIMIT 1","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",tvshow
List each language and the number of TV Channels using it.,"SELECT language, COUNT(*) FROM TV_Channel GROUP BY language","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"For each language, list the number of TV Channels that use it.","SELECT language, COUNT(*) FROM TV_Channel GROUP BY language","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",tvshow
"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.",SELECT series_name FROM TV_Channel WHERE id IN (SELECT Channel FROM Cartoon WHERE Title = 'The Rise of the Blue Beetle!'),"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?",SELECT series_name FROM TV_Channel WHERE id IN (SELECT Channel FROM Cartoon WHERE Title = 'The Rise of the Blue Beetle'),"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow
"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".",SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio',"SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?",SELECT Title FROM Cartoon WHERE Channel IN (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),"SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
List the Episode of all TV series sorted by rating.,SELECT Episode FROM TV_series ORDER BY Rating DESC,SELECT Episode FROM TV_series ORDER BY rating,tvshow
What are all of the episodes ordered by ratings?,SELECT Episode FROM TV_series ORDER BY Rating DESC,SELECT Episode FROM TV_series ORDER BY rating,tvshow
List top 3 highest Rating  TV series. List the TV series's Episode and Rating.,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",tvshow
What is minimum and maximum share of TV series?,"SELECT min(Share), max(Share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
What is the maximum and minimum share for the TV series?,"SELECT max(Share) ,  min(Share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow
"What is the air date of TV series with Episode ""A Love of a Lifetime""?",SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"When did the episode ""A Love of a Lifetime"" air?",SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?",SELECT Weekly_Rank FROM TV_series WHERE Episode = 'A Love of a Lifetime',"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the weekly rank for the episode ""A Love of a Lifetime""?",SELECT weekly_rank FROM TV_series WHERE Episode = 'A Love of a Lifetime',"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tvshow
"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.",SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"What is the name of the series that has the episode ""A Love of a Lifetime""?",SELECT series_name FROM TV_Channel WHERE id IN (SELECT Channel FROM TV_series WHERE Episode = 'A Love of a Lifetime'),"SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow
"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".",SELECT Episode FROM TV_series WHERE Channel IN (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
"What is the episode for the TV series named ""Sky Radio""?",SELECT Episode FROM TV_series WHERE series_name = 'Sky Radio',"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",tvshow
Find the number of cartoons directed by each of the listed directors.,"SELECT COUNT(*) ,  Directed_by FROM Cartoon GROUP BY Directed_by","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
How many cartoons did each director create?,"SELECT COUNT(*) ,  Directed_by FROM Cartoon GROUP BY Directed_by","SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",tvshow
Find the production code and channel of the most recently aired cartoon .,"SELECT production_code, channel FROM cartoon ORDER BY original_air_date DESC LIMIT 1","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
What is the produdction code and channel of the most recent cartoon ?,"SELECT Production_code, Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1","select production_code ,  channel from cartoon order by original_air_date desc limit 1",tvshow
Find the package choice and series name of the TV channel that has high definition TV.,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT T1.package_option, T2.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.channel WHERE T1.high_definition_TV = 'Yes'","SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow
which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT DISTINCT T1.Country FROM TV_Channel AS T1 LEFT JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by != 'Todd Casey' OR T2.Written_by IS NULL,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
What are the countries that are not playing cartoons written by Todd Casey?,SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',tvshow
Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT T2.series_name, T2.Country FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.Channel WHERE T1.Directed_by LIKE '%Ben Jones%' AND T1.Directed_by LIKE '%Michael Chang%'","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT T2.series_name, T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by = 'Ben Jones' OR T1.Directed_by = 'Michael Chang'","SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",tvshow
find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR, Country FROM TV_Channel WHERE Language != 'English'","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT pixel_aspect_ratio_PAR ,  country FROM TV_Channel WHERE language != 'English'","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow
find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM TV_Channel WHERE Country IN (SELECT Country FROM TV_Channel GROUP BY Country HAVING count(*) > 2),SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM TV_Channel GROUP BY id HAVING count(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tvshow
find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT id FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Directed_by = 'Ben Jones'),SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT id FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Directed_by = 'Ben Jones'),SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',tvshow
find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT Package_Option FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Directed_by = 'Ben Jones'),SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM Cartoon WHERE Directed_by = 'Ben Jones'),SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
How many poker players are there?,SELECT COUNT(*) FROM poker_player,SELECT count(*) FROM poker_player,poker_player
Count the number of poker players.,SELECT COUNT(*) FROM poker_player,SELECT count(*) FROM poker_player,poker_player
List the earnings of poker players in descending order.,SELECT earnings FROM poker_player ORDER BY earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
"What are the earnings of poker players, ordered descending by value?",SELECT earnings FROM poker_player ORDER BY earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
List the final tables made and the best finishes of poker players.,"SELECT final_table_made, best_finish FROM poker_player","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What are the final tables made and best finishes for all poker players?,"SELECT final_table_made, best_finish FROM poker_player","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What is the average earnings of poker players?,SELECT AVG(earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player,poker_player
Return the average earnings across all poker players.,SELECT AVG(earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player,poker_player
What is the money rank of the poker player with the highest earnings?,SELECT money_rank FROM poker_player WHERE earnings = (SELECT max(earnings) FROM poker_player),SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
Return the money rank of the player with the greatest earnings.,SELECT money_rank FROM poker_player WHERE earnings = (SELECT max(earnings) FROM poker_player),SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(final_table_made) FROM poker_player WHERE earnings < 200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings < 200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
List the names of poker players ordered by the final tables made in ascending order.,SELECT Name FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player) ORDER BY Final_Table_Made ASC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Final_Table_Made ASC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
What is the birth date of the poker player with the lowest earnings?,SELECT Birth_Date FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player ORDER BY Earnings ASC LIMIT 1),SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
Return the birth date of the poker player with the lowest earnings.,SELECT Birth_Date FROM people WHERE People_ID IN (SELECT People_ID FROM poker_player ORDER BY Earnings ASC LIMIT 1),SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
What is the money rank of the tallest poker player?,SELECT money_rank FROM poker_player WHERE people_id = (SELECT people_id FROM people WHERE height = (SELECT max(height) FROM people)),SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
Return the money rank of the poker player with the greatest height.,SELECT money_rank FROM poker_player WHERE height = (SELECT max(height) FROM poker_player),SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
What is the average earnings of poker players with height higher than 200?,SELECT AVG(earnings) FROM poker_player AS T1 JOIN people AS T2 ON T1.people_id = T2.people_id WHERE T2.height > 200,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
Give average earnings of poker players who are taller than 200.,SELECT AVG(earnings) FROM poker_player WHERE People_ID IN (SELECT People_ID FROM people WHERE Height > 200),SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
